rank,lemma,pos,avg_rank,sources_count,rank_itwac,rank_opensubs,rank_wordfreq,count_itwac,count_opensubs,freq_wordfreq,gender,auxiliary,adj_class,nvdb_tier,notes,rank_lip,count_lip,rank_news,count_news,rank_literature,count_literature,rank_wikipedia,count_wikipedia
15007,annesso,noun,18591.67,2,11209,,4565,4420,0,0,m,,,,,10376,0,11009,0,5910,0,2568,0
15008,botanica,noun,18594.67,3,21058,22028,12698,1347,216,3.087e-06,f,,,AD,,,,,,7852,50,7367,4927
15009,funerario,adjective,18595.67,3,11961,30124,13702,3953,121,2.7e-06,na,,o,,,34262,7,,,35833,4,6220,6313
15010,individualmente,adverb,18597.0,2,,23225,13969,,196,2.63e-06,na,,,,,6557,299,6676,15,20215,11,16044,1539
15011,diversivo,noun,18598.33,3,23903,6767,25125,1028,1551,9.12e-07,m,,,,,21023,25,9343,8,,,18246,1253
15012,nazionalismo,noun,18599.0,2,7727,,8069,8306,,6.367e-06,m,,,,,4360,626,2895,70,,,9219,3561
15013,impaziente,noun,18600.33,2,,5828,9972,296,0,0,f,,,AD,,7838,0,8388,0,5142,0,29211,0
15014,annuire,verb,18601.67,3,10122,14573,31110,5273,455,5.89e-07,na,avere,,AU,,21347,24,,,19101,13,,
15015,client,noun,18601.67,2,7334,,8470,9045,,5.89e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,16568,2,,,8597,3963
15016,joker,noun,18603.33,3,25384,15893,14533,901,392,2.45e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,,,,,13570,1999
15017,mecca,noun,18604.0,3,25020,18143,12649,929,312,3.09e-06,f,,,,,19939,28,28315,1,2352,240,12710,2212
15018,figliola,noun,18605.33,3,21459,8652,25705,1295,1059,8.71e-07,f,,,,,,,,,6586,65,,
15019,sceneggiato,adjective,18606.0,3,24514,15425,15879,973,0,0,na,,o,,,29662,0,,0,,0,14503,0
15020,calcistico,adjective,18611.33,2,7528,,8305,8707,,6.082e-06,na,,o,,,8342,186,26073,1,,,2067,25801
15021,rotante,adjective,18612.67,3,15900,23609,16329,2327,190,2.006e-06,na,,e,,,,,,,,,11119,2705
15022,these,noun,18612.67,3,15886,22553,17399,2332,207,1.82e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,,,,,20159,1071
15023,savio,noun,18613.0,3,26063,16669,13107,853,0,0,m,,,,,33406,0,,0,1702,0,12872,0
15024,generation,noun,18613.33,3,18895,26440,10505,1679,154,4.17e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,6740,15,,,9080,3640
15025,soffermare,verb,18613.33,2,2925,,12914,38067,,3.0090000000000003e-06,na,avere,,AU,,2908,1275,16039,3,16810,16,19790,1102
15026,calderone,noun,18614.0,3,15625,21361,18856,2405,229,1.55e-06,m,,,,,14280,59,25840,1,,,19803,1101
15027,trombone,noun,18614.0,3,17133,18695,20014,2018,296,1.407e-06,m,,,,,,,,,35388,4,15848,1573
15028,leghista,adjective,18616.0,2,7913,,7934,8031,,6.52e-06,na,,invariable,,non-standard ending; verify class,,,21787,1,,,36979,390
15029,caucasico,adjective,18616.33,3,23193,14325,18331,1097,469,1.66e-06,na,,o,,,15393,51,15939,3,33537,5,14301,1854
15030,velluto,adjective,18619.0,3,33358,10335,12164,493,0,0,na,,o,,,19055,0,14315,0,7195,0,13398,0
15031,prefazione,noun,18619.0,2,8084,,7772,7732,,6.76e-06,f,,,,,27878,12,,,2712,203,7622,4703
15032,illustrato,adjective,18619.67,2,7441,,8417,8846,,6e-06,na,,o,,,5485,416,15980,3,9304,39,8772,3832
15033,fumo,adjective,18620.0,2,,6340,9519,18,0,0,na,,o,FO,,21471,0,19276,0,15352,0,17848,0
15034,insulso,adjective,18621.33,3,14529,17480,23855,2778,333,1.003e-06,na,,o,,,23582,19,,,24081,9,,
15035,thread,noun,18622.33,2,6307,,9559,11572,0,0,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,0,,0,,0,22143,0
15036,aggettivare,verb,18623.33,3,24749,21639,9482,953,224,4.9e-06,na,avere,,,,15794,48,,,17978,14,9439,3454
15037,ripieno,noun,18624.33,2,,8865,7007,,0,0,m,,,AD,,41144,0,,0,2642,0,11259,0
15038,metropolitano,adjective,18625.0,2,2956,,12918,37647,,3.003e-06,na,,o,AU,,21365,24,17515,2,21265,11,8554,3991
15039,enfatizzare,verb,18627.67,3,8012,32037,15834,7865,108,2.134e-06,na,avere,,,,6277,324,2302,103,,,9875,3239
15040,arsenico,noun,18629.67,3,19411,15131,21347,1591,427,1.23e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,18510,33,,,33859,5,18146,1263
15041,cernere,verb,18629.67,3,28490,16456,10943,700,369,3.89e-06,na,avere,,,,13040,72,,,3269,164,7220,5074
15042,crocevia,noun,18632.0,3,12285,25189,18422,3769,169,1.62e-06,m,,,,,11632,92,28630,1,,,17632,1319
15043,cornetta,noun,18633.33,3,17787,15959,22154,1878,389,1.15e-06,f,,,,,,,23494,1,31287,6,23414,833
15044,tip,verb,18634.33,3,35073,12066,8764,440,623,5.62e-06,na,avere,,,,,,,,12979,23,19961,1087
15045,idoneità,noun,18635.0,2,3076,,12828,35648,,3.02e-06,f,,,,,9911,132,16726,2,41176,3,20271,1060
15046,emiliano,noun,18636.67,3,19383,30871,5656,1596,0,0,m,,,AD,,,0,,0,8636,0,5103,0
15047,sudafricano,adjective,18638.0,3,10961,31244,13709,4594,113,2.692e-06,na,,o,,,8446,182,8055,11,,,8667,3902
15048,spinning,noun,18642.67,3,12037,17130,26761,3906,344,8.13e-07,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,,,,,38708,362
15049,medioevale,adjective,18642.67,2,6767,,9160,10347,,5.24e-06,na,,e,,,19398,30,19832,2,13339,23,5671,7197
15050,forzatura,noun,18644.0,3,8364,29928,17640,7295,123,1.758e-06,f,,,,,16472,44,20743,1,,,37577,380
15051,mignolo,noun,18644.67,3,24040,12958,18936,1014,555,1.55e-06,m,,,AD,,,,,,18660,13,32695,479
15052,abrogare,verb,18645.33,2,2606,,13329,44523,,2.835e-06,na,avere,,,,5213,455,4978,27,11217,30,12733,2207
15053,conciso,adjective,18646.33,3,14141,23237,18561,2928,195,1.61e-06,na,,o,,,6165,333,26112,1,19007,13,32612,481
15054,pippa,noun,18649.67,3,25841,14331,15777,869,468,2.14e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,,,,,,
15055,indegno,noun,18650.67,3,33198,13144,9610,498,0,0,m,,,,,7090,0,13697,0,3289,0,36611,0
15056,clinico,noun,18651.0,2,,10040,5912,,0,0,m,,,AU,,9383,0,3681,0,,0,5526,0
15057,extracomunitario,adjective,18651.0,2,3551,,12401,28550,,3.161e-06,na,,o,,,7548,226,,,,,38208,370
15058,nautica,noun,18652.33,3,13468,29383,13106,3200,127,2.93e-06,f,,,,,14719,56,23718,1,20109,12,11369,2613
15059,piè,noun,18654.67,3,11169,25611,19184,4452,164,1.51e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,13611,65,23649,1,1539,373,33357,463
15060,coltivato,adjective,18654.67,2,6655,,9308,10633,,5.060000000000001e-06,na,,o,,,8099,197,9383,8,7481,54,7097,5190
15061,astronomico,adjective,18658.0,2,6098,,9875,12217,,4.591e-06,na,,o,,,14491,58,10104,7,4205,119,4887,8801
15062,ammasso,noun,18658.33,3,8537,25587,21851,7058,164,1.17e-06,m,,,AD,,41046,5,21446,1,21398,10,13517,2010
15063,possessore,adjective,18659.33,3,20913,26977,8088,1369,0,0,na,,e,,,16934,0,7213,0,4851,0,11252,0
15064,any,verb,18660.33,3,18066,23052,14863,1824,198,2.34e-06,na,avere,,,,29129,11,,,,,24420,774
15065,arch,noun,18660.67,3,18148,25602,12232,1807,0,0,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,0,,0,8972,0,16937,0
15066,abbagliante,adjective,18662.33,3,15866,18030,22091,2339,316,1.153e-06,na,,e,AD,,,,,,14080,21,45057,283
15067,tematico,adjective,18663.0,2,3077,,12911,35645,,3.01e-06,na,,o,,,7823,211,,,,,10254,3054
15068,frivolo,adjective,18663.33,3,17249,16360,22381,1993,373,1.13e-06,na,,o,,,44900,4,20227,2,14135,21,32450,485
15069,cinepresa,noun,18665.67,3,17198,9039,29760,2005,984,6.46e-07,f,,,,,,,,,,,19349,1144
15070,discriminare,verb,18667.67,2,7203,,8799,9353,,5.564e-06,na,avere,,,,4286,647,8103,11,42664,3,29484,566
15071,ricciolo,noun,18671.33,3,19407,14588,22019,1592,0,0,m,,,AD,,,0,,0,21330,0,24874,0
15072,bozzolo,noun,18672.0,3,21903,12505,21608,1239,588,1.2e-06,m,,,,,,,,,20876,11,17823,1297
15073,grandine,noun,18677.0,3,16092,23984,15955,2274,184,2.09e-06,f,,,AD,,34980,7,,,8627,43,31248,515
15074,thing,noun,18678.33,3,21448,15593,18994,1297,404,1.55e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,27355,1,,,12036,2400
15075,deterrente,adjective,18681.33,3,18670,22475,14899,1716,0,0,na,,e,,,6548,0,5386,0,,0,30273,0
15076,domo,adjective,18681.67,3,16966,26119,12960,2060,158,2.9680000000000002e-06,na,,o,,,,,29764,1,8361,46,13833,1944
15077,finezza,noun,18683.0,3,12585,25240,18224,3610,168,1.66e-06,f,,,,,26057,15,,,8563,44,26620,669
15078,escursionista,noun,18683.33,3,16479,17389,22182,2175,336,1.15e-06,m,,,,,,,,,,,19452,1133
15079,rude,adjective,18684.33,3,16210,18077,21766,2247,314,1.2e-06,na,,e,AD,,33181,8,18148,2,19334,12,18030,1275
15080,equamente,adverb,18686.0,2,,20062,17310,,259,1.82e-06,na,,,,,6270,324,5339,23,24440,8,19704,1110
15081,cileno,noun,18686.67,3,22649,20657,12754,1157,0,0,m,,,AD,,9798,0,11207,0,,0,9982,0
15082,amministrativo,noun,18687.33,2,,12961,3100,,0,0,m,,,AU,,1648,0,4347,0,7480,0,2780,0
15083,cicala,noun,18689.33,3,18013,19458,18597,1835,275,1.591e-06,f,,,,,36148,6,,,4279,116,24387,776
15084,assetato,adjective,18691.67,3,16246,12387,27442,2238,597,7.59e-07,na,,o,,,25311,16,21082,1,28312,7,,204
15085,funky,noun,18693.0,3,16526,16788,22765,2163,356,1.1e-06,m,,,,,,,,,,,19865,1095
15086,sfigurare,verb,18694.67,3,12066,16645,27373,3887,362,7.76e-07,na,avere,,,,29668,11,23049,1,16186,17,23077,853
15087,affissare,verb,18696.33,3,10297,31903,13889,5116,109,2.65e-06,na,avere,,,,20011,28,19760,2,18265,14,19116,1167
15088,compulsivo,adjective,18700.0,3,22391,14377,19332,1186,466,1.48e-06,na,,o,,,39846,5,,,,,30799,527
15089,sandwich,adjective,18702.33,3,34100,5308,16699,469,0,0,na,,invariable,,,,0,,0,,0,17664,0
15090,adriatico,adjective,18702.33,2,8874,,7232,6624,,7.46e-06,na,,o,AD,,15997,47,20730,1,5944,75,3799,12233
15091,gestazione,noun,18702.67,3,10199,28166,17743,5203,137,1.74e-06,f,,,,,15425,50,31191,1,,,12886,2165
15092,scrutinio,noun,18706.67,2,4713,,11406,18663,,3.639e-06,m,,,,,5445,421,8757,9,19384,12,12783,2191
15093,bancaria,noun,18707.33,3,31308,15881,8933,567,393,5.4e-06,f,,,,,4274,650,932,333,48355,3,12351,2312
15094,saldatura,noun,18708.67,3,11739,29551,14836,4082,126,2.357e-06,f,,,AD,,43329,4,29104,1,,,14456,1827
15095,perlina,noun,18713.0,3,20409,17923,17807,1444,319,1.74e-06,f,,,,,,,,,,,32807,476
15096,ciclabile,adjective,18713.0,2,7204,,8934,9343,,5.4e-06,na,,e,,,25797,15,19665,2,,,12327,2319
15097,perfezionamento,noun,18718.67,2,4522,,11633,20030,,3.55e-06,m,,,,,6845,274,11620,5,10039,35,9952,3196
15098,pidocchio,noun,18721.33,3,21960,8705,25499,1232,1049,8.91e-07,m,,,AD,,,,,,33021,5,40323,338
15099,spumante,noun,18721.33,3,16756,21815,17593,2109,220,1.78e-06,m,,,AD,,13681,65,,,17412,15,19695,1111
15100,merluzzo,noun,18722.0,3,20188,15799,20179,1473,396,1.38e-06,m,,,AD,,3616,880,,,15534,18,31315,513
15101,tip,noun,18723.0,3,35339,12066,8764,432,0,0,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,0,,0,12979,0,19961,0
15102,contributivo,adjective,18724.33,2,2891,,13281,38609,,2.877e-06,na,,o,,,10490,117,12023,5,,,45641,278
15103,diecimila,noun,18725.33,2,,6107,10068,,0,0,m,,,AU,,13708,0,19574,0,5257,0,15387,0
15104,diecimila,adjective,18725.33,2,,6107,10068,,0,0,na,,invariable,AU,non-standard ending; verify class,13708,0,19574,0,5257,0,15387,0
15105,aggregare,verb,18726.0,2,6325,,9852,11527,,4.6329999999999995e-06,na,avere,,,,15857,48,4201,37,20201,11,4254,10647
15106,flessibile,noun,18726.67,2,,9668,6511,,0,0,m,,,AU,,1688,0,1760,0,31521,0,8622,0
15107,flessibile,noun,18726.67,2,,9668,6511,,0,0,f,,,AU,,1688,0,1760,0,31521,0,8622,0
15108,peccatore,adjective,18726.67,2,,6584,9595,,0,0,na,,e,AD,,21738,0,13417,0,6434,0,17962,0
15109,generalità,noun,18728.0,2,5066,,11117,16568,,3.8e-06,f,,,,,16498,43,25443,1,10431,33,13441,2027
15110,teologo,noun,18730.33,2,6463,,9727,11165,,4.7300000000000005e-06,m,,,AU,,22113,22,11500,5,5835,77,6705,5668
15111,global,noun,18731.0,2,,9646,6546,41,0,0,m,,,AU,,10980,0,1387,0,,0,7470,0
15112,global,noun,18731.0,2,,9646,6546,41,0,0,f,,,AU,,10980,0,1387,0,,0,7470,0
15113,utilizzatore,noun,18731.0,2,5141,,11051,16184,,3.857e-06,m,,,,,6635,292,9153,8,,,10972,2768
15114,why,noun,18733.33,3,34812,11821,9567,447,0,0,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,0,11317,0,,0,14030,0
15115,morris,noun,18733.67,3,38571,5353,12277,349,2181,3.24e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,13020,72,9668,7,,,6918,5402
15116,mandante,adjective,18735.33,3,21881,21611,12714,1243,0,0,na,,e,,,13784,0,21433,0,,0,12571,0
15117,curia,noun,18735.67,3,15709,30918,9580,2382,116,4.883e-06,f,,,,,16360,44,,,2330,242,5992,6647
15118,talpa,adjective,18736.67,2,,4004,12205,,0,0,na,,invariable,AD,non-standard ending; verify class,40236,0,27852,0,25975,0,13325,0
15119,sassolino,noun,18739.0,3,17076,19122,20019,2033,284,1.4019999999999999e-06,m,,,,,33400,8,,,15563,18,,
15120,pipì,noun,18742.0,2,,4934,11291,,2450,3.72e-06,m,,,AD,,,,,,,,,
15121,pipì,noun,18742.0,2,,4934,11291,,0,0,f,,,AD,,,0,,0,,0,,0
15122,shot,noun,18743.33,3,35544,8383,12303,425,0,0,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,0,27601,0,,0,12400,0
15123,trascurabile,adjective,18743.33,2,6761,,9468,10361,,4.913e-06,na,,e,,,5278,445,5809,20,20164,11,12326,2319
15124,agency,adjective,18743.67,3,21361,23789,11081,1307,187,3.8e-06,na,,invariable,,,16510,43,5474,22,,,10731,2859
15125,paragrafo,noun,18743.67,2,2618,,13612,44361,,2.75e-06,m,,,,,2795,1373,,,16387,16,24225,785
15126,fischiettare,verb,18744.67,3,23178,9390,23666,1099,929,1.02e-06,na,avere,,,,,,,,37652,4,31017,521
15127,gessare,verb,18744.67,3,38258,8729,9247,356,1045,5.13e-06,na,avere,,,,31513,9,,,22953,9,8683,3891
15128,accentuare,verb,18744.67,2,4903,,11330,17618,,3.7159999999999997e-06,na,avere,,,,4936,503,4224,37,19163,13,8031,4370
15129,sfigata,noun,18745.67,3,25235,11029,19973,912,723,1.41e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,,,,,,
15130,talent,verb,18745.67,3,36149,10942,9146,409,732,5.25e-06,na,avere,,,,,,,,48515,3,7168,5122
15131,minchia,noun,18745.67,2,,10991,5245,,727,1.2e-05,f,,,AU,,,,,,,,,
15132,centrocampista,noun,18746.0,2,7962,,8275,7956,,6.130999999999999e-06,m,,,,,,,,,,,4886,8801
15133,mortadella,noun,18746.67,3,19744,18014,18482,1536,316,1.62e-06,f,,,AD,,,,,,18902,13,,
15134,pericolosità,noun,18747.67,2,5580,,10662,14164,,4.07e-06,f,,,,,7187,249,13851,3,,,13894,1931
15135,impartire,verb,18748.33,2,4045,,12199,23485,,3.268e-06,na,avere,,,,5733,381,7402,13,8019,49,9283,3530
15136,succoso,adjective,18749.0,3,18354,15531,22362,1769,408,1.14e-06,na,,o,,,,,25405,1,26102,8,,
15137,tae,verb,18749.0,3,35521,5139,15587,426,2304,2.19e-06,na,avere,,,,,,,,,,21775,940
15138,some,noun,18749.67,3,32765,12940,10544,511,556,4.17e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,29274,11,,,11081,30,14128,1882
15139,magnificamente,adverb,18751.0,2,,14402,23100,,464,1.07e-06,na,,,,,28069,12,26195,1,15708,17,43625,298
15140,normanno,adjective,18753.0,3,15352,30921,9986,2485,116,4.55e-06,na,,o,,,34660,7,,,758,777,3588,13118
15141,longitudine,noun,18756.0,3,17326,21161,17781,1973,233,1.74e-06,f,,,,,32367,9,25881,1,6014,74,14807,1761
15142,impiccagione,noun,18756.33,3,21575,13004,21690,1281,552,1.2e-06,f,,,,,19127,31,28545,1,,,16158,1520
15143,orientato,adjective,18757.0,2,8332,,7938,7337,,6.51e-06,na,,o,,,3504,928,2709,79,,,6814,5545
15144,senile,adjective,18757.67,3,16417,21336,18520,2190,230,1.62e-06,na,,e,,,28535,12,,,23106,9,36594,396
15145,sanzionare,verb,18758.0,2,5994,,10279,12561,,4.346e-06,na,avere,,,,5688,387,7126,14,31394,6,21507,961
15146,normal,adjective,18758.33,3,7465,25067,23743,8810,170,1.02e-06,na,,invariable,,,,,11528,5,,,21512,960
15147,indenne,adjective,18762.67,3,11221,27866,17201,4411,140,1.8570000000000002e-06,na,,e,,,11683,92,10828,6,,,15067,1710
15148,cinto,adjective,18764.67,3,31368,15430,9496,565,413,4.9e-06,na,,o,,,28814,11,28926,1,5540,82,4608,9546
15149,muco,noun,18767.0,3,19341,16265,20695,1604,376,1.32e-06,m,,,,,,,27324,1,,,26260,685
15150,castoro,noun,18768.0,3,27539,12215,16550,755,610,1.951e-06,m,,,AD,,44826,4,,,,,20139,1073
15151,vous,noun,18770.33,3,29810,12106,14395,631,0,0,ambiguous,,,,gender not in NVdB or Morph-it!; verify,38018,0,28890,0,4405,0,22163,0
15152,ufficioso,adjective,18773.33,3,15364,17111,23845,2481,345,1.014e-06,na,,o,,,13349,69,20099,2,,,29862,555
15153,programmatico,adjective,18773.33,2,3186,,13133,33588,,2.906e-06,na,,o,,,6996,262,7403,13,,,19559,1124
15154,ventuno,noun,18775.0,3,25364,15966,14995,902,389,2.34e-06,m,,,,,17373,38,11380,5,15300,18,12995,2138
15155,contraccettivo,noun,18778.67,3,21009,18996,16331,1354,0,0,m,,,,,13787,0,4790,0,,0,36948,0
15156,placenta,noun,18778.67,3,18552,15205,22579,1733,423,1.12e-06,f,,,,,41271,5,30088,1,,,26944,656
15157,sensualità,noun,18779.0,3,11932,28389,16016,3962,135,2.09e-06,f,,,,,,,,,18850,13,24580,765
15158,isteria,noun,18781.67,3,18748,16635,20962,1703,362,1.29e-06,f,,,,,14413,58,17053,2,,,28071,614
15159,affamato,noun,18782.0,2,,4668,11677,,0,0,m,,,AD,,11735,0,7596,0,9280,0,22971,0
15160,anglosassone,adjective,18782.33,2,7282,,9064,9153,,5.29e-06,na,,e,,,10995,105,9420,8,,,6227,6305
15161,riscossione,noun,18783.0,2,4203,,12145,22073,,3.31e-06,f,,,,,6843,274,8657,9,13092,23,16677,1446
15162,facente,adjective,18783.33,2,7681,,8668,8383,,5.69e-06,na,,e,,,6567,299,8368,10,25945,8,1065,52777
15163,goblin,adjective,18783.67,3,31945,8216,16190,542,1151,2.04e-06,na,,invariable,,,,,,,,,15301,1667
15164,rozzo,noun,18785.33,3,30018,11135,15203,621,0,0,m,,,,,24069,0,,0,4944,0,17882,0
15165,zelante,adjective,18787.0,3,16642,20219,19500,2134,255,1.477e-06,na,,e,,,16619,43,14235,3,5461,84,28080,614
15166,sotterrare,verb,18787.33,3,16310,14451,25601,2220,462,8.74e-07,na,avere,,,,23059,20,15671,3,8695,43,,
15167,istantaneamente,adverb,18789.0,2,,21377,16201,,229,2.04e-06,na,,,,,25425,15,16149,2,21916,10,21559,957
15168,entourage,noun,18790.33,3,17570,18166,20635,1923,311,1.32e-06,m,,,,,19859,28,9734,7,,,17662,1316
15169,tetro,adjective,18794.0,3,13770,17318,25294,3075,338,9.12e-07,na,,o,,,31614,9,9965,7,11676,28,43616,298
15170,immutabile,adjective,18794.67,3,9755,29210,17419,5632,128,1.808e-06,na,,e,,,14721,56,10094,7,10913,31,22930,862
15171,sing,noun,18796.67,3,29052,10635,16703,670,767,1.95e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,,,48954,3,12984,2141
15172,gaffe,noun,18799.67,3,14374,25406,16619,2831,166,1.95e-06,f,,,,,33682,8,,,,,47836,258
15173,sensibilizzare,verb,18800.33,2,5248,,11152,15565,,3.8e-06,na,avere,,,,4158,683,6584,16,,,20693,1024
15174,disidratazione,noun,18800.67,3,19108,18176,19118,1643,311,1.51e-06,f,,,,,29341,11,17350,2,,,22981,858
15175,viandante,noun,18804.67,3,13865,24179,18370,3037,182,1.63e-06,m,,,,,,,,,7304,56,15451,1644
15176,conversare,noun,18805.67,3,24827,17505,14085,946,0,0,m,,,,,27632,0,20132,0,4571,0,16210,0
15177,involtino,noun,18807.0,3,22661,11807,21953,1155,649,1.17e-06,m,,,,,,,,,,,,
15178,sviare,verb,18807.67,3,14943,21498,19982,2624,227,1.41e-06,na,avere,,,,12510,79,9440,8,10301,34,36547,397
15179,casato,noun,18808.67,3,18469,22744,15213,1746,203,2.2700000000000003e-06,m,,,,,,,,,4807,100,6122,6444
15180,dogma,noun,18808.67,2,7235,,9190,9253,,5.19e-06,m,,,,,5958,357,7681,12,9297,39,12699,2214
15181,permanentemente,adverb,18810.5,2,,19592,18029,,271,1.7e-06,na,,,,,10627,113,9133,8,42725,3,13943,1922
15182,nitido,adjective,18811.0,3,9150,30070,17213,6301,122,1.8469999999999998e-06,na,,o,,,17533,38,13730,4,11988,27,23281,840
15183,splendere,verb,18815.0,3,7784,20329,28332,8225,252,7.24e-07,na,avere,,AU,,36667,6,29578,1,21974,10,,
15184,diciannovesimo,adjective,18817.33,3,16284,22447,17721,2227,208,1.74e-06,na,,o,,,12993,73,3187,58,,,8712,3871
15185,antecedente,adjective,18817.33,2,5590,,10861,14119,,3.98e-06,na,,e,,,9924,132,7096,14,4858,99,8019,4378
15186,siam,noun,18818.67,3,36781,10918,8757,391,0,0,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,0,,0,2877,0,13111,0
15187,lirico,adjective,18819.33,2,5736,,10721,13479,,4.03e-06,na,,o,AU,,28583,12,,,15083,19,7810,4544
15188,barman,noun,18820.0,3,17368,17495,21597,1964,332,1.2e-06,m,,,,,,,,,,,47219,264
15189,occupazionale,adjective,18823.33,2,3146,,13323,34257,,2.84e-06,na,,e,,,1957,2445,2424,95,,,22842,868
15190,polimero,noun,18824.0,3,16225,21210,19037,2243,233,1.532e-06,m,,,,,,,7027,14,,,10940,2780
15191,scagionare,verb,18824.33,3,17958,8570,29945,1846,1077,6.46e-07,na,avere,,,,20698,26,,,,,17916,1288
15192,speed,verb,18825.33,3,32167,12152,12157,534,615,3.31e-06,na,avere,,,,,,26829,1,,,10301,3032
15193,door,verb,18827.33,3,28922,10715,16845,676,757,1.91e-06,na,avere,,,,,,21027,1,,,15569,1623
15194,afflitto,adjective,18828.67,3,18023,19195,19268,1834,282,1.5010000000000001e-06,na,,o,,,7925,206,4827,29,5147,91,20719,1023
15195,cubana,noun,18828.67,3,23704,18538,14244,1047,301,2.5379999999999997e-06,f,,,,,6156,334,9063,8,,,11085,2718
15196,patetica,noun,18828.67,2,,5590,10895,213,2059,3.919e-06,f,,,,,17709,37,23032,1,16072,17,47568,261
15197,teo,verb,18829.33,3,26460,13311,16717,824,531,1.95e-06,na,avere,,,,,,,,40844,4,17805,1300
15198,introduttivo,adjective,18829.33,2,4924,,11563,17465,,3.567e-06,na,,o,,,5509,412,13666,4,,,15746,1589
15199,trasgressore,noun,18832.67,3,9256,26428,20814,6166,155,1.319e-06,m,,,,,11978,87,10244,6,21739,10,41544,322
15200,albicocca,noun,18835.67,3,15187,18370,22950,2540,306,1.09e-06,m,,,AD,,48031,3,,,10650,32,47304,263
15201,albicocca,noun,18835.67,3,15187,18370,22950,2540,0,0,f,,,AD,,48031,0,,0,10650,0,47304,0
15202,client,adjective,18835.67,2,8036,,8470,7824,0,0,na,,invariable,,,,0,16568,0,,0,8597,0
15203,cosina,noun,18838.0,3,22934,10338,23242,1126,803,1.06e-06,f,,,,,,,,,,2,,
15204,impossessare,verb,18838.33,3,12442,22246,21827,3692,212,1.187e-06,na,avere,,,,34010,8,20016,2,31396,6,13006,2136
15205,polverone,noun,18840.33,3,15675,17995,22851,2390,317,1.1e-06,m,,,,,16926,41,27493,1,31564,5,,
15206,bollicina,noun,18842.0,3,18605,16316,21605,1726,374,1.2e-06,f,,,,,,,,,,,,
15207,decorativo,adjective,18845.0,2,8948,,7586,6538,,6.96e-06,na,,o,,,20356,27,,,,,4399,10190
15208,canguro,noun,18852.33,3,18683,15167,22707,1714,425,1.1e-06,m,,,AD,,46135,4,,,,,27397,639
15209,tossica,noun,18855.0,2,,8022,8542,302,1200,5.84e-06,f,,,,,5307,441,5417,23,,,13660,1979
15210,comandato,adjective,18855.67,3,11710,31347,13510,4099,113,2.77e-06,na,,o,,,27604,13,25057,1,8239,47,4891,8792
15211,fausto,adjective,18857.67,3,30667,16701,9205,593,359,5.159e-06,na,,o,,,23840,18,,,12230,26,7499,4797
15212,sà,noun,18858.67,3,16827,20016,19733,2093,260,1.45e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,,,36100,4,,
