rank	token	lemma_guess	count	cum_count	cum_pct_missing	cum_pct_corpus	category	english_gloss
10663	scaricarti	scaricarti	195	12813570	91.5504	5.3043	tokeniser_fixable	
10664	seagal	seagal	195	12813765	91.5518	5.3044	residual	
10665	sistemarci	sistemarci	195	12813960	91.5532	5.3045	tokeniser_fixable	
10666	spasimante	spasimante	195	12814155	91.5546	5.3045	residual	suitor, wooer, sparker
10667	spilorcio	spilorcio	195	12814350	91.5560	5.3046	residual	mean, stingy, miserly, tight-fisted
10668	stephan	stephan	195	12814545	91.5574	5.3047	proper_noun	
10669	tabu	tabu	195	12814740	91.5588	5.3048	foreign_word	
10670	templari	templari	195	12814935	91.5602	5.3049	residual	
10671	top-secret	top-secret	195	12815130	91.5616	5.3049	residual	
10672	trovali	trovali	195	12815325	91.5630	5.3050	tokeniser_fixable	
10673	affidataria	affidataria	194	12815519	91.5643	5.3051	residual	foster mother
10674	arya	arya	194	12815713	91.5657	5.3052	foreign_word	
10675	attaccarsi	attaccarsi	194	12815907	91.5671	5.3053	tokeniser_fixable	to hang, cling, to stick, adhere, to become attached to
10676	auf	auf	194	12816101	91.5685	5.3053	residual	
10677	baggins	baggins	194	12816295	91.5699	5.3054	residual	
10678	belladonna	belladonna	194	12816489	91.5713	5.3055	foreign_word	deadly nightshade, belladonna
10679	bisognera	bisognera	194	12816683	91.5727	5.3056	residual	
10680	bonsoir	bonsoir	194	12816877	91.5740	5.3057	residual	
10681	breeze	breeze	194	12817071	91.5754	5.3057	foreign_word	
10682	cane'	cane'	194	12817265	91.5768	5.3058	residual	
10683	chatswin	chatswin	194	12817459	91.5782	5.3059	residual	
10684	comprenderlo	comprenderlo	194	12817653	91.5796	5.3060	tokeniser_fixable	
10685	comunicarvi	comunicarvi	194	12817847	91.5810	5.3061	tokeniser_fixable	
10686	corrado	corrado	194	12818041	91.5824	5.3061	residual	a male given name, equivalent to English Conrad
10687	costruirne	costruirne	194	12818235	91.5838	5.3062	tokeniser_fixable	
10688	darglieli	darglieli	194	12818429	91.5851	5.3063	tokeniser_fixable	
10689	dimostrartelo	dimostrartelo	194	12818623	91.5865	5.3064	tokeniser_fixable	
10690	doors	doors	194	12818817	91.5879	5.3065	residual	
10691	fornell	fornell	194	12819011	91.5893	5.3065	residual	
10692	fraulein	fraulein	194	12819205	91.5907	5.3066	residual	
10693	gower	gower	194	12819399	91.5921	5.3067	residual	
10694	inger	inger	194	12819593	91.5935	5.3068	proper_noun	
10695	intendiamoci	intendiamoci	194	12819787	91.5948	5.3069	residual	
10696	keefe	keefe	194	12819981	91.5962	5.3069	proper_noun	
10697	locksley	locksley	194	12820175	91.5976	5.3070	residual	
10698	loeb	loeb	194	12820369	91.5990	5.3071	residual	
10699	macpherson	macpherson	194	12820563	91.6004	5.3072	residual	
10700	muppet	muppet	194	12820757	91.6018	5.3073	residual	
10701	ny	ny	194	12820951	91.6032	5.3073	residual	
10702	origliando	origliare	194	12821145	91.6045	5.3074	residual	to eavesdrop
10703	ottavio	ottavio	194	12821339	91.6059	5.3075	proper_noun	a male given name from Latin Octāvius
10704	popo	popo	194	12821533	91.6073	5.3076	residual	spelling pronunciation of proprio
10705	realizzarsi	realizzarsi	194	12821727	91.6087	5.3077	tokeniser_fixable	to become real, to be realized, to find one's way in life, to accomplish one's mission in life
10706	rompiballe	rompiballe	194	12821921	91.6101	5.3077	residual	
10707	romulano	romulano	194	12822115	91.6115	5.3078	residual	
10708	serenata	serenare	194	12822309	91.6129	5.3079	foreign_word	to reassure, to sleep in the open, to camp outdoors
10709	sfinge	sfinge	194	12822503	91.6142	5.3080	residual	sphinx, a type of zeppole
10710	sonata	sonato	194	12822697	91.6156	5.3081	foreign_word	sonata
10711	spegnetelo	spegnetelo	194	12822891	91.6170	5.3081	tokeniser_fixable	
10712	staro'	staro'	194	12823085	91.6184	5.3082	residual	
10713	straccione	straccione	194	12823279	91.6198	5.3083	residual	ragamuffin, beggar
10714	tuffarsi	tuffarsi	194	12823473	91.6212	5.3084	tokeniser_fixable	to dive; to plunge into, to throw oneself, enter
10715	ventiquattrore	ventiquattrore	194	12823667	91.6226	5.3085	residual	24 hours, a sports event that lasts 24 hours, a small folder for carrying tickets and other small documents
10716	westside	westside	194	12823861	91.6239	5.3086	residual	
10717	abbassatevi	abbassatevi	193	12824054	91.6253	5.3086	residual	
10718	abdullah	abdullah	193	12824247	91.6267	5.3087	proper_noun	
10719	alzarvi	alzarvi	193	12824440	91.6281	5.3088	tokeniser_fixable	
10720	anna-kat	anna-kat	193	12824633	91.6295	5.3089	residual	
10721	ascoltaci	ascoltaci	193	12824826	91.6308	5.3090	tokeniser_fixable	
10722	balthazar	balthazar	193	12825019	91.6322	5.3090	residual	
10723	barnum	barnum	193	12825212	91.6336	5.3091	residual	
10724	beccarsi	beccarsi	193	12825405	91.6350	5.3092	tokeniser_fixable	to peck one another, to squabble
10725	bly	bly	193	12825598	91.6364	5.3093	numerals_acronyms	
10726	blythe	blythe	193	12825791	91.6377	5.3094	proper_noun	
10727	brillantina	brillantina	193	12825984	91.6391	5.3094	residual	brilliantine
10728	cacciarla	cacciarla	193	12826177	91.6405	5.3095	tokeniser_fixable	
10729	caccole	caccole	193	12826370	91.6419	5.3096	residual	
10730	comicita	comicita	193	12826563	91.6433	5.3097	tokeniser_fixable	
10731	commilitoni	commilitone	193	12826756	91.6446	5.3097	residual	comrade in arms, brother-in-arms
10732	convincero	convincero	193	12826949	91.6460	5.3098	residual	
10733	cremisi	cremisi	193	12827142	91.6474	5.3099	residual	crimson
10734	diet	diet	193	12827335	91.6488	5.3100	foreign_word	
10735	elementary	elementary	193	12827528	91.6501	5.3101	foreign_word	
10736	fiacco	fiaccare	193	12827721	91.6515	5.3101	residual	to weary, to exhaust, to weaken, to sap, to break by bending, to bruise
10737	galaxy	galaxy	193	12827914	91.6529	5.3102	foreign_word	
10738	giggino	giggino	193	12828107	91.6543	5.3103	residual	
10739	gro	gro	193	12828300	91.6557	5.3104	residual	
10740	guidarti	guidarti	193	12828493	91.6570	5.3105	tokeniser_fixable	
10741	hamza	hamza	193	12828686	91.6584	5.3105	foreign_word	
10742	khlyen	khlyen	193	12828879	91.6598	5.3106	residual	
10743	lamont	lamont	193	12829072	91.6612	5.3107	proper_noun	
10744	late	late	193	12829265	91.6626	5.3108	foreign_word	
10745	lerner	lerner	193	12829458	91.6639	5.3109	residual	a surname
10746	macinatore	macinatore	193	12829651	91.6653	5.3109	residual	grinder, miller
10747	manovella	manovella	193	12829844	91.6667	5.3110	residual	handle, crank
10748	mercoledi'	mercoledi'	193	12830037	91.6681	5.3111	residual	
10749	merdate	merdate	193	12830230	91.6695	5.3112	residual	
10750	messaggiando	messaggiando	193	12830423	91.6708	5.3113	residual	
10751	mibu	mibu	193	12830616	91.6722	5.3113	residual	
10752	novecento	novecento	193	12830809	91.6736	5.3114	residual	nine hundred, the twentieth century
10753	ntac	ntac	193	12831002	91.6750	5.3115	residual	
10754	pow	pow	193	12831195	91.6763	5.3116	foreign_word	
10755	promettilo	promettilo	193	12831388	91.6777	5.3117	residual	
10756	propormi	propormi	193	12831581	91.6791	5.3117	tokeniser_fixable	
10757	rainey	rainey	193	12831774	91.6805	5.3118	residual	
10758	renoir	renoir	193	12831967	91.6819	5.3119	residual	
10759	rhetta	rhetta	193	12832160	91.6832	5.3120	proper_noun	
10760	sla	sla	193	12832353	91.6846	5.3121	foreign_word	
10761	sottoveste	sottoveste	193	12832546	91.6860	5.3121	residual	petticoat, slip
10762	staccarti	staccarti	193	12832739	91.6874	5.3122	tokeniser_fixable	
10763	stetoscopio	stetoscopio	193	12832932	91.6888	5.3123	residual	stethoscope
10764	tacoma	tacoma	193	12833125	91.6901	5.3124	residual	
10765	tiara	tiara	193	12833318	91.6915	5.3125	foreign_word	tiara
10766	tick	tick	193	12833511	91.6929	5.3125	foreign_word	
10767	vp	vp	193	12833704	91.6943	5.3126	residual	
10768	vulcaniano	vulcaniano	193	12833897	91.6957	5.3127	residual	Vulcan )
10769	winnipeg	winnipeg	193	12834090	91.6970	5.3128	residual	
10770	wol	wol	193	12834283	91.6984	5.3129	residual	
10771	affannoso	affannoso	192	12834475	91.6998	5.3129	residual	laboured/labored, anxious
10772	anafilattico	anafilattico	192	12834667	91.7012	5.3130	residual	anaphylactic
10773	aquaman	aquaman	192	12834859	91.7025	5.3131	residual	
10774	astaire	astaire	192	12835051	91.7039	5.3132	residual	
10775	baciarvi	baciarvi	192	12835243	91.7053	5.3133	tokeniser_fixable	
10776	baffetti	baffetto	192	12835435	91.7066	5.3133	residual	clipped moustache, hair on a woman's lip
10777	books	books	192	12835627	91.7080	5.3134	residual	
10778	bp	bp	192	12835819	91.7094	5.3135	residual	
10779	brainiac	brainiac	192	12836011	91.7108	5.3136	residual	
10780	bryson	bryson	192	12836203	91.7121	5.3137	residual	
10781	bustarelle	bustarella	192	12836395	91.7135	5.3137	residual	bribe
10782	cafferty	cafferty	192	12836587	91.7149	5.3138	residual	
10783	calum	calum	192	12836779	91.7162	5.3139	residual	
10784	cissy	cissy	192	12836971	91.7176	5.3140	proper_noun	
10785	comic-con	comic-con	192	12837163	91.7190	5.3141	residual	
10786	congratularsi	congratularsi	192	12837355	91.7204	5.3141	residual	congratulate
10787	crudelia	crudelia	192	12837547	91.7217	5.3142	residual	
10788	dartmouth	dartmouth	192	12837739	91.7231	5.3143	residual	
10789	divertentissima	divertentissima	192	12837931	91.7245	5.3144	residual	
10790	ellsworth	ellsworth	192	12838123	91.7258	5.3145	proper_noun	
10791	gallifrey	gallifrey	192	12838315	91.7272	5.3145	residual	
10792	gendarmi	gendarme	192	12838507	91.7286	5.3146	residual	policeman
10793	ger	ger	192	12838699	91.7300	5.3147	foreign_word	
10794	gogol	gogol	192	12838891	91.7313	5.3148	residual	
10795	guardandola	guardandola	192	12839083	91.7327	5.3149	residual	
10796	hula	hula	192	12839275	91.7341	5.3149	foreign_word	
10797	humvee	humvee	192	12839467	91.7355	5.3150	residual	
10798	ich	ich	192	12839659	91.7368	5.3151	foreign_word	
10799	immaginarmelo	immaginarmelo	192	12839851	91.7382	5.3152	tokeniser_fixable	
10800	immischiarsi	immischiarsi	192	12840043	91.7396	5.3152	residual	to interfere or meddle
10801	istitutrice	istitutrice	192	12840235	91.7409	5.3153	residual	female equivalent of istitutore, governess
10802	jenner	jenner	192	12840427	91.7423	5.3154	residual	
10803	jungle	jungla	192	12840619	91.7437	5.3155	foreign_word	
10804	kyoshiro	kyoshiro	192	12840811	91.7451	5.3156	residual	
10805	macon	macon	192	12841003	91.7464	5.3156	foreign_word	
10806	mardi	mardi	192	12841195	91.7478	5.3157	residual	
10807	nitro	nitro	192	12841387	91.7492	5.3158	foreign_word	nitre, saltpetre
10808	oculista	oculista	192	12841579	91.7505	5.3159	residual	ophthalmologist, optician
10809	perseo	perseo	192	12841771	91.7519	5.3160	residual	Perseus, a male given name
10810	piripicchio	piripicchio	192	12841963	91.7533	5.3160	residual	
10811	pneumotorace	pneumotorace	192	12842155	91.7547	5.3161	residual	pneumothorax
10812	portineria	portineria	192	12842347	91.7560	5.3162	residual	lodge
10813	potertelo	potertelo	192	12842539	91.7574	5.3163	tokeniser_fixable	
10814	punirla	punirla	192	12842731	91.7588	5.3164	tokeniser_fixable	
10815	riaccompagno	riaccompagnare	192	12842923	91.7601	5.3164	residual	to accompany again
10816	rimpiazzarlo	rimpiazzarlo	192	12843115	91.7615	5.3165	tokeniser_fixable	
10817	rostro	rostro	192	12843307	91.7629	5.3166	residual	rostrum, ram, beak, bill, beak
10818	saetta	saetta	192	12843499	91.7643	5.3167	residual	arrow, hand, lancet
10819	sasuke-kun	sasuke-kun	192	12843691	91.7656	5.3168	residual	
10820	saz	saz	192	12843883	91.7670	5.3168	residual	
10821	scordatevelo	scordatevelo	192	12844075	91.7684	5.3169	residual	
10822	sears	sears	192	12844267	91.7697	5.3170	residual	
10823	sgattaiolato	sgattaiolare	192	12844459	91.7711	5.3171	residual	to dart through a cat flap, to slink, to slip, to sneak
10824	shinichi	shinichi	192	12844651	91.7725	5.3172	residual	
10825	sonnambulismo	sonnambulismo	192	12844843	91.7739	5.3172	residual	somnambulism
10826	toccala	toccala	192	12845035	91.7752	5.3173	tokeniser_fixable	
10827	tradirci	tradirci	192	12845227	91.7766	5.3174	tokeniser_fixable	
10828	trigonometria	trigonometria	192	12845419	91.7780	5.3175	residual	trigonometry
10829	trottola	trottola	192	12845611	91.7793	5.3176	residual	spinning top, a type of pasta supposedly in the shape of a top
10830	vergognatevi	vergognatevi	192	12845803	91.7807	5.3176	residual	
10831	zenigata	zenigata	192	12845995	91.7821	5.3177	residual	
10832	ati	ati	191	12846186	91.7835	5.3178	foreign_word	
10833	avversita	avversita	191	12846377	91.7848	5.3179	tokeniser_fixable	
10834	breen	breen	191	12846568	91.7862	5.3180	residual	Breen
10835	capriole	capriola	191	12846759	91.7876	5.3180	foreign_word	somersault
10836	carmilla	carmilla	191	12846950	91.7889	5.3181	residual	
10837	completino	completino	191	12847141	91.7903	5.3182	residual	outfit, especially one for children or for athletes, lingerie set
10838	confederati	confederato	191	12847332	91.7916	5.3183	residual	confederate, confederated
10839	consegnami	consegnami	191	12847523	91.7930	5.3183	tokeniser_fixable	
10840	dayton	dayton	191	12847714	91.7944	5.3184	residual	
10841	dermatologo	dermatologo	191	12847905	91.7957	5.3185	residual	dermatologist
10842	dim	dim	191	12848096	91.7971	5.3186	numerals_acronyms	
10843	direction	direction	191	12848287	91.7985	5.3187	foreign_word	
10844	fog	fog	191	12848478	91.7998	5.3187	foreign_word	
10845	fornirle	fornirle	191	12848669	91.8012	5.3188	tokeniser_fixable	
10846	gable	gable	191	12848860	91.8026	5.3189	foreign_word	
10847	gatorade	gatorade	191	12849051	91.8039	5.3190	residual	
10848	giaad	giaad	191	12849242	91.8053	5.3191	residual	
10849	ginseng	ginseng	191	12849433	91.8067	5.3191	foreign_word	
10850	girala	girala	191	12849624	91.8080	5.3192	tokeniser_fixable	
10851	goebbels	goebbels	191	12849815	91.8094	5.3193	residual	
10852	helmut	helmut	191	12850006	91.8107	5.3194	residual	
10853	hertz	hertz	191	12850197	91.8121	5.3195	foreign_word	hertz
10854	hobbes	hobbes	191	12850388	91.8135	5.3195	residual	
10855	iguana	iguana	191	12850579	91.8148	5.3196	foreign_word	iguana
10856	imbracatura	imbracatura	191	12850770	91.8162	5.3197	residual	sling
10857	kraken	kraken	191	12850961	91.8176	5.3198	foreign_word	
10858	lavoraccio	lavoraccio	191	12851152	91.8189	5.3198	residual	chore, fag, challenge, pig's ear, mess-up, balls-up
10859	leonessa	leonessa	191	12851343	91.8203	5.3199	residual	lioness, a small town in Rieti, Lazio
10860	lobbista	lobbista	191	12851534	91.8217	5.3200	residual	lobbyist
10861	macchinina	macchinina	191	12851725	91.8230	5.3201	residual	small car
10862	marsden	marsden	191	12851916	91.8244	5.3202	residual	
10863	mentirci	mentirci	191	12852107	91.8258	5.3202	tokeniser_fixable	
10864	miley	miley	191	12852298	91.8271	5.3203	residual	
10865	mortalmente	mortalmente	191	12852489	91.8285	5.3204	residual	mortally
10866	nevvero	nevvero	191	12852680	91.8299	5.3205	residual	isn't it so?; isn't that true?
10867	ouesta	ouesta	191	12852871	91.8312	5.3206	residual	
10868	packer	packer	191	12853062	91.8326	5.3206	foreign_word	
10869	paella	paella	191	12853253	91.8339	5.3207	residual	paella
10870	patta	patta	191	12853444	91.8353	5.3208	foreign_word	draw, tie, fluke, fastening plate
10871	person	person	191	12853635	91.8367	5.3209	foreign_word	
10872	presentarlo	presentarlo	191	12853826	91.8380	5.3210	tokeniser_fixable	
10873	pulaski	pulaski	191	12854017	91.8394	5.3210	residual	
10874	recluso	recludere	191	12854208	91.8408	5.3211	residual	to lock up, imprison, confine
10875	richiedera	richiedera	191	12854399	91.8421	5.3212	residual	
10876	riferirsi	riferirsi	191	12854590	91.8435	5.3213	tokeniser_fixable	to refer, make reference, be related, apply
10877	saltero	saltero	191	12854781	91.8449	5.3214	residual	
10878	schiamazzi	schiamazzo	191	12854972	91.8462	5.3214	residual	boisterous noise, clamour, din, disturbance, cackle, chatter
10879	scorreggia	scorreggia	191	12855163	91.8476	5.3215	residual	
10880	seguila	seguila	191	12855354	91.8490	5.3216	tokeniser_fixable	
10881	senpai	senpai	191	12855545	91.8503	5.3217	residual	
10882	serenity	serenity	191	12855736	91.8517	5.3217	foreign_word	
10883	smythe	smythe	191	12855927	91.8531	5.3218	residual	
10884	spaccarti	spaccarti	191	12856118	91.8544	5.3219	tokeniser_fixable	
10885	stacci	stacciare	191	12856309	91.8558	5.3220	residual	to sift or sieve
10886	titti	titti	191	12856500	91.8571	5.3221	residual	a diminutive of the female given name Tiziana, a surname, Tweety
10887	tmz	tmz	191	12856691	91.8585	5.3221	numerals_acronyms	
10888	tratterro	tratterro	191	12856882	91.8599	5.3222	residual	
10889	trillo	trillare	191	12857073	91.8612	5.3223	foreign_word	to ring, to trill, to sing, to warble, to trill
10890	vadim	vadim	191	12857264	91.8626	5.3224	foreign_word	
10891	ventriloquo	ventriloquo	191	12857455	91.8640	5.3225	residual	ventriloquistic
10892	volergli	volergli	191	12857646	91.8653	5.3225	tokeniser_fixable	
10893	wire	wire	191	12857837	91.8667	5.3226	foreign_word	
10894	women	women	191	12858028	91.8681	5.3227	residual	
10895	accamparci	accamparci	190	12858218	91.8694	5.3228	tokeniser_fixable	
10896	alive	alive	190	12858408	91.8708	5.3229	foreign_word	
10897	altroche	altroche	190	12858598	91.8721	5.3229	residual	
10898	amministratrice	amministratrice	190	12858788	91.8735	5.3230	residual	female equivalent of amministratore
10899	anslma	anslma	190	12858978	91.8749	5.3231	residual	
10900	approfittane	approfittane	190	12859168	91.8762	5.3232	tokeniser_fixable	
10901	attaccarli	attaccarli	190	12859358	91.8776	5.3232	tokeniser_fixable	
10902	bajorano	bajorano	190	12859548	91.8789	5.3233	residual	
10903	byers	byers	190	12859738	91.8803	5.3234	residual	
10904	causera	causera	190	12859928	91.8816	5.3235	residual	
10905	cecoslovacchia	cecoslovacchia	190	12860118	91.8830	5.3236	residual	Czechoslovakia
10906	cedera	cedera	190	12860308	91.8844	5.3236	residual	
10907	celibe	celibe	190	12860498	91.8857	5.3237	residual	bachelor
10908	centrotavola	centrotavola	190	12860688	91.8871	5.3238	residual	centrepiece
10909	clearwater	clearwater	190	12860878	91.8884	5.3239	residual	
10910	colinde	colinde	190	12861068	91.8898	5.3240	residual	
10911	cotoletta	cotoletta	190	12861258	91.8911	5.3240	residual	cutlet
10912	covington	covington	190	12861448	91.8925	5.3241	residual	
10913	damme	damme	190	12861638	91.8939	5.3242	foreign_word	
10914	dimetterti	dimetterti	190	12861828	91.8952	5.3243	tokeniser_fixable	
10915	faa	faa	190	12862018	91.8966	5.3243	residual	
10916	falafel	falafel	190	12862208	91.8979	5.3244	residual	
10917	farr	farr	190	12862398	91.8993	5.3245	residual	
10918	fedekun	fedekun	190	12862588	91.9006	5.3246	residual	
